,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Candidate
92,Jhon Jairo Berrío López CD #110,@jberriolopez,2021-05-30T15:22:43.000Z,"Victoria del hombre de Zipaquirá, un triunfo que es bálsamo para Colombia, una alegría que reconforta y nos ilusiona a todos. Los deportistas nos unen y son muestra de la pujanza, resiliencia y tenacidad de los colombianos. ¡El sueño de ganar en Millán, ya es una realidad! #Egan",4,23,105,Uribe
93,Laura Medina Ruiz,@LauraMedinaRuiz,2021-05-30T16:07:36.000Z,"Medellín. 

Estas marchas ciudadanas y pacíficas son la muestra de un país que no soporta más violencia. 

  queremos trabajar, queremos equidad, queremos una sociedad que unida salga adelante.",49,209,652,Uribe
94,Christian Garcés CD 101,@ChriGarces,2021-05-30T15:04:20.000Z,"Nuestro agradecimiento a la Fuerza Pública 
@PoliciaColombia
 @COL_EJERCITO
 @FuerzasMilCol
 que desde temprano adelantan operativos de desbloqueo de vías para recuperar el orden público en Cali y el Valle.",45,197,637,Uribe
95,Jhon Jairo Berrío López CD #110,@jberriolopez,2021-05-29T20:13:28.000Z,¿Y todavía quedan dudas que la situación que afrontamos en el país es por que ya inició campaña?.,191,288,557,Uribe
96,Jhon Jairo Berrío López CD #110,@jberriolopez,2021-05-28T13:10:47.000Z,"¡En qué momento un Comité asumió funciones del Estado? 

Es inadmisible que el Gobierno haya entregado al Comité distrital del Paro de Buenaventura facultades de control y vigilancia sobre la carga. 

Ellos deciden horarios, vías a utilizar y qué productos se pueden transportar.",33,107,212,Uribe
97,Jhon Jairo Berrío López CD #110,@jberriolopez,2021-05-28T13:49:00.000Z,"Muy grave el retiro del grado de inversión a Colombia por parte de la calificadora Standard & Poor's, hecho que desafortunadamente va a resentir más nuestra economía.",15,29,54,Uribe
98,Álvaro Uribe Vélez,@AlvaroUribeVel,2021-05-28T10:44:17.000Z,"Sustitución de la autoridad legítima:

El Paro de Buenaventura da permiso y define cuántos camiones pueden entrar y salir, los días y los productos autorizados. 

Se pierde la autoridad, se pierde el Estado y avanza el camino de más anarquía y de más violencia",870,"2,2 mil","4,5 mil",Uribe
99,Ciro Alejandro Ramirez,@CIROARAMIREZ,2021-05-27T15:48:34.000Z,Voto No a la moción de censura porq no quiero q secuestren a Colombia. #NoMasBloqueos,154,530,"2,3 mil",Uribe
100,Paloma Valencia L,@PalomaValenciaL,2021-05-27T17:56:24.000Z,"Me alegra mucho la decisión de rechazar una injusta moción de censura. 
@Diego_Molano
 es un excelente Ministro de Defensa todo el apoyo y respaldo, a él y a nuestras fuerzas.",508,1 mil,"4,2 mil",Uribe
101,María Fernanda Cabal,@MariaFdaCabal,2021-05-27T15:57:25.000Z,Tenemos Molano pa’ rato,"1,4 mil","1,8 mil","6,9 mil",Uribe
102,Álvaro Hernán Prada,@ALVAROHPRADA,2021-05-27T18:44:56.000Z,"Se les cayó la moción de censura contra el ministro 
@Diego_Molano
, un triunfo más de la institucionalidad y las mayorías. El país no quiere más vías de hecho ni terrorismo urbano.
Es hora de construir en vez de destruir.",197,628,"2,2 mil",Uribe
103,Paola Holguín #6CD,@PaolaHolguin,2021-05-27T23:02:02.000Z,Paola Holguín demandará a Bolívar y Sanguino por tergiversar frase,710,629,"1,7 mil",Uribe
104,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-27T20:41:04.000Z,"¡Ahora el mejor café del mundo es servido en 
@SpiritAirlines
!

Nuestro 
@JuanValdezCafe
 ya hace parte del servicio a bordo y de la gran familia Spirit.

¡GRACIAS por confiar tanto en nuestro país, Colombia!",11,59,251,Uribe
105,Nubia Stella Martínez,@NubiaSMartinez,2021-05-27T19:59:18.000Z,"En el 
@CeDemocratico
 apoyamos decididamente a la 
@PoliciaColombia
  Convocamos al respaldo general, sostenido y fuerte a la Fuerza Pública, que nos defiende del crimen y de los atentados. No más ataques ni humillaciones. Rechazamos el terrorismo, la desinformación y el vandalismo.",56,248,739,Uribe
106,Jhon Jairo Berrío López CD #110,@jberriolopez,2021-05-26T18:29:40.000Z,"Como esperar respeto de algunos ciudadanos hacia la fuerza pública, cuando este es el ejemplo de trato de algunos congresistas de izquierda a la policía.",15,25,41,Uribe
107,Enrique Cabrales Baquero,@kikecabralesCD,2021-05-27T14:42:44.000Z,"Salieron a marchar por más oportunidades pero están generando desempleo.

Marchan para que los ricos paguen más pero están generando quiebras de empresas.

Marchan por la vida pero han muerto dos bebes a causa de bloqueos.

Marchan por la salud pero han atacado misiones médicas.",27,144,233,Uribe
108,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-27T04:04:43.000Z,"Tras 4 horas de debate y construcción ¡en 
@CamaraColombia
 APROBAMOS #PolíticaIntegralMigratoriaCol!

Tuvo 6 meses de discusión y análisis, 3 Audiencias (incluyendo a #ColombianosEnElExterior). #TrabajamosYCUMPLIMOS.

¡Pasa a conciliación y será Ley!

: http://juandavelez.com/politicaintegralmigratoria/…",22,45,117,Uribe
109,Paola Holguín #6CD,@PaolaHolguin,2021-05-27T01:30:25.000Z,"Frente a las infamias de Antonio Sanguino, quien miente y descontextualiza al asegurar que me refería a las víctimas, cuando en realidad hablaba de los senadores promotores del paro.",227,435,820,Uribe
110,Nubia Stella Martínez,@NubiaSMartinez,2021-05-27T01:41:40.000Z,"Respuesta de la senadora 
@PaolaHolguin
 ante la tergiversación de su intervención:

“Aquí todas las víctimas deben ser escuchadas, porque todos tienen Derechos Humanos, porque todos son colombianos, porque todos deberían tener las mismas garantías”",48,146,317,Uribe
111,Nubia Stella Martínez,@NubiaSMartinez,2021-05-27T01:51:51.000Z,"Respuesta de la senadora Paola Holguín ante las infamias de Antonio Sanguino, quien miente y descontextualiza al asegurar que se refería a las víctimas, cuando en realidad hablaba de los senadores promotores del paro.",22,89,176,Uribe
112,Nubia Stella Martínez,@NubiaSMartinez,2021-05-27T02:17:07.000Z,"Mezquino e infame el senador 
@AntonioSanguino
 quien pretende descontextualizar la intervención de la senadora 
@PaolaHolguin
. Sobre él recae la responsabilidad de amenazas y ataques en contra de la senadora, quién realmente se refería a las congresistas y no a las víctimas.",54,233,367,Uribe
113,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-27T01:29:35.000Z,#PolíticaIntegralMigratoriaCol │ Se invita al Gobierno Nacional a fortalecer y a crear campañas para incentivar el uso productivo de las remesas en programas relacionados con la promoción de inversión en el país.,4,13,22,Uribe
114,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-27T00:10:32.000Z,"#TrabajamosYCUMPLIMOS: Inicia discusión y defensa de nuestro PL. #PolíticaIntegralMigratoriaCol en 
@CamaraColombia
.

Ha sido trabajo coordinado con entidades, legado 
@CarlosHolmesTru
 y 
@ClaudiaBlumC
, construido con #ColombianosEnElExterior y migrantes.

 https://youtu.be/CuTMNbFtL5E",1,8,15,Uribe
115,Juan Espinal CD 116,@Juan_EspinalR,2021-05-26T03:30:20.000Z,"#PenaAjena Pido perdón a los miembros de la policía 
@PoliciaColombia
 , no es justo que los congresistas los traten de esa manera, así no es!",125,469,944,Uribe
116,Álvaro Uribe Vélez,@AlvaroUribeVel,2021-05-25T23:32:14.000Z,"Trabajando y estudiando y conversando y pidiendo autoridad y equidad y recibiendo respuestas oficiales todo puede cambiar para bien.

Emocionante ejemplo de Cali",515,1 mil,"3,6 mil",Uribe
117,Paloma Valencia L,@PalomaValenciaL,2021-05-26T02:57:28.000Z,Colombia necesita un Estado fuerte capaz de garantizar la seguridad a los ciudadanos. El camino de la debilidad sólo conduce a la violencia. Ya estuvimos ahí.,932,1 mil,"3,1 mil",Uribe
118,Diego Molano Aponte,@Diego_Molano,2021-05-26T02:36:56.000Z,"Ocurrió en una URI en Popayán, también en la casa de justicia en La Plata. Ahora pasa en Tuluá. Los vándalos quieren obstruir la justicia con quemas como la de esta noche del Palacio de Justicia en Tuluá. Infame que lo celebren. Los responsables van a conocer el peso de la Ley.","1,3 mil","1,8 mil","3,5 mil",Uribe
119,Christian Garcés CD 101,@ChriGarces,2021-05-26T02:45:59.000Z,"“A los policías los están matando a piedras, cuchillos, tiros de fusil, quemándolos vivos. Los están matando los vándalos que aprovechando un inconformismo social se infiltran en protestas para generar caos”, 
@juanmadaza
 apoyando a la Fuerza Pública y 
@mindefensa
 @Diego_Molano",47,231,529,Uribe
120,Juan Espinal CD 116,@Juan_EspinalR,2021-05-26T02:39:27.000Z,"Les chocan los policías 
@PoliciaColombia
 que son verdaderos héroes de la patria, pero les encantan los terroristas de las FARC. Recuerden que eran felices con el Narco #Santrich  

Infames, respeten a nuestros Policías!",74,416,672,Uribe
121,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-26T02:10:45.000Z,"Así a algunos les moleste, 
@PoliciaColombia
 no tiene vedado territorio alguno.

Solidaridad con esos valientes hombres y mujeres que fueron hoy irrespetados. ""Por sus hechos los conoceréis""

En 
@CamaraColombia
 somos más, y estamos con Uds. ¡Dios y Patria!",414,"1,2 mil","2,6 mil",Uribe
122,María Fernanda Cabal,@MariaFdaCabal,2021-05-26T02:07:09.000Z,"El terrorismo urbano ataca en Tuluá. La misma receta de Yumbo, Buenaventura, Popayán. El que siga creyendo que esto es protesta, está siendo cómplice de un plan macabro de destrucción de Colombia.",296,"1,3 mil","1,9 mil",Uribe
123,María Fernanda Cabal,@MariaFdaCabal,2021-05-25T17:30:25.000Z,En Cali no se olviden de pasar por el punto de revocatorio a Iván Óspina. #MarchaDelSilencio,440,"1,5 mil",3 mil,Uribe
124,Natalia Bedoya,@natiibedoya,2021-05-25T16:24:20.000Z,"Ojalá muchos aprendieran que es una marcha pacífica, hoy Cali de referente para todo el país . Nosotros no bloqueamos, nosotros marchamos. #MarchaDelSilencio",949,783,"2,2 mil",Uribe
125,Carlos Felipe Mejía,@CARLOSFMEJIA,2021-05-25T17:17:33.000Z,"Esta es la #ProtestaSocial de la que habla la Constitución en su Artículo 37: “El pueblo Puede reunirse y manifestarse pública y pacíficamente” Sin bloqueos, sin violencia, sin odios, sin destrucción. Gracias #Cali #ColombiaMereceSalirAdelante #MarchaDelSilencio #AutoridadYa",156,1 mil,"1,8 mil",Uribe
126,Edwin Ballesteros,@EdwBallesteros,2021-05-25T22:13:51.000Z,"“Aquí debemos trabajar para que cese la violencia, pero esa violencia no la origina la policía, sino organizaciones criminales que buscan afectar la seguridad de Colombia.”
@Diego_Molano
#AdelanteMolano tiene el apoyo de millones de colombianos y de nuestra bancada 
@CeDemocratico",9,74,198,Uribe
127,Ernesto Macías Tovar,@ernestomaciast,2021-05-25T16:32:05.000Z,"Majestuosa y multitudinaria expresión libre de los caleños reclamando por la vida y la movilidad. 

Sí se puede marchar sin rayar una pared, ni romper un vidrio, ni tampoco una agresión.
¡Felicitaciones Cali!",181,782,"1,8 mil",Uribe
128,Christian Garcés CD 101,@ChriGarces,2021-05-25T22:00:51.000Z,"Porque #CaliSeRespeta les informo que avanza el trámite de la denuncia que interpuse el 28 de abril en la 
@FiscaliaCol
 por el daño a la estatua de Sebastián de Belalcázar. Ya se asignó Fiscal en la ciudad de Cali para que proceda con la acción penal que corresponda.",147,460,"1,1 mil",Uribe
129,Christian Garcés CD 101,@ChriGarces,2021-05-25T16:49:10.000Z,"#MarchaDelSilencio | Juntos saldremos adelante y no dejaremos que Cali, el Valle del Cauca ni Colombia se sigan afectando por bloqueos ilegales. Recuperaremos la seguridad, la esperanza y los ingresos y empleos.",7,143,257,Uribe
130,Alejandro Corrales CD32,@AlejoCorralesCD,2021-05-25T19:13:43.000Z,"Celebramos la aprobación en primer debate de nuestro Proyecto de Ley 191/20 que busca crear un régimen especial de visitas entre abuelos y nietos. 

Con esta iniciativa protegemos uno de los vínculos más fuertes y garantizamos el derecho a tener una familia. #VamosPaLante",1,8,26,Uribe
131,Alejandro Corrales CD32,@AlejoCorralesCD,2021-05-25T17:17:11.000Z,La #MarchaDelSilencio en Cali es muestra de una manifestación pacífica que aporta y construye país.,46,144,388,Uribe
132,Juan Espinal CD 116,@Juan_EspinalR,2021-05-25T17:06:54.000Z,"#ColombiaEsUnaNota 

 se vale conversar,  escuchar, proponer, cambiar
 Se vale defender a los empresarios, ellos generan oportunidades y empleo
 Se vale defender la democracia, las instituciones 
 Se vale reducir el Congreso, necesitamos un Estado pequeño",4,43,90,Uribe
133,Juan David Vélez - CD 401 Cámara Exterior,@JuanDaVelez,2021-05-25T16:25:34.000Z,"#CaliSomosTodos 
La Sucursal del Cielo, hoy es muestra de civismo, pujanza y amor por su ciudad. 

Acompañamos a la ciudadanía en su permanente lucha por la libertad bajo la ley y el orden.",26,223,550,Uribe
134,Gabriel Velasco #CD13,@gabrieljvelasco,2021-05-25T16:22:10.000Z,"¡Cali nos necesita, Cali somos todos!

Vamos a retomar su orden y su autoridad. Es tiempo de que salgamos adelante y volver a un gran liderazgo caleño, unidos como ciudadanos. #MarchaDelSilencio

#CaliSomosTodos #CaliNosNecesita",106,497,1 mil,Uribe
135,Paola Holguín #6CD,@PaolaHolguin,2021-05-25T16:22:14.000Z,"Cali hoy nos da un gran ejemplo de lucha, civismo y responsabilidad con la Ciudad y el País",299,"1,3 mil","3,2 mil",Uribe
136,Santiago Valencia G.,@sanvalgo,2021-05-25T16:22:16.000Z,"Gracias Senador 
@marcorubio
 por su apoyo a la institucionalidad y la democracia Colombiana.
Juntos trabajaremos para fortalecerla y protegerla de las amenazas de la narcodictadura, que quiere imponer en nuestro país el terror.",6,102,209,Uribe
137,Jennifer Arias,@JenniferAriasF,2021-05-25T16:24:25.000Z,"La Marcha del Silencio en Cali, sí es una manifestación multitudinaria y pacífica.",96,618,"1,6 mil",Uribe
138,Álvaro Uribe Vélez,@AlvaroUribeVel,2021-05-25T16:21:59.000Z,"Colombianos en las calles por el orden, la tranquilidad, el derecho al trabajo, las soluciones sociales y el apoyo a la democracia",435,"1,3 mil","3,5 mil",Uribe
139,Luis Carlos Vélez,@lcvelez,2021-05-25T11:07:15.000Z,"#MarchaDelSilencio
Un día para avanzar en la reconciliación en Cali y todo el país",93,324,977,Uribe
140,Andrés Fernando Portillo,@andresportillo_,2021-05-25T15:09:54.000Z,"Agradecimiento siempre a nuestros héroes de la policía. #CaliLibre 

#MarchadelSilencio ",90,279,608,Uribe
141,Álvaro Uribe Vélez,@AlvaroUribeVel,2021-05-25T12:00:35.000Z,Un ejemplo de valor civil,935,"2,8 mil","7,1 mil",Uribe
142,Nubia Stella Martínez,@NubiaSMartinez,2021-05-25T13:53:54.000Z,"Puso todos los obstáculos para la reactivación de la economía -cuando se podía- y ahora con las UCI llenas, la mayor ola de contagios y de muertes por Covid-19, marchas y tumultos 
@ClaudiaLopez
 lanza la apertura de todos los sectores económicos de Bogotá. Con la vida no se juega.",40,134,327,Uribe
143,General Jorge Luis Vargas Valencia,@DirectorPolicia,2021-05-25T03:26:39.000Z,Ánimo. Los policías somos correctos y trabajamos por los Derechos Humanos de todos los colombianos. #EsunHonorSerPolicía,257,768,"1,9 mil",Uribe
144,Diego Molano Aponte,@Diego_Molano,2021-05-24T02:43:07.000Z,"Desde el peaje de La Loma, en Cesar, agradecen al 
@COL_EJERCITO
 la seguridad brindada en esta vía. De parte nuestra, reconocimiento también a la labor que hacen quienes trabajan en los peajes para mantener las vías en óptimo estado. #NoMásBloqueos",198,138,428,Uribe
145,Diego Molano Aponte,@Diego_Molano,2021-05-24T02:37:41.000Z,Vía Saravena - Cubará. Soldados también garantizan el paso vehícular por esta ruta del país. #NoMásBloqueos,58,168,541,Uribe
146,Diego Molano Aponte,@Diego_Molano,2021-05-24T22:49:36.000Z,"Escuchando con atención sesión del 
@SenadoGovCo
, donde aclararemos dudas del actuar de la Fuerza Pública en el marco del paro nacional. Reitero que acompañamos las manifestaciones pacíficas y actuamos para garantizar los derechos y seguridad de aquellos que marchan y los que no.","1,6 mil","1,3 mil","4,1 mil",Uribe
147,Diego Molano Aponte,@Diego_Molano,2021-05-25T01:54:06.000Z,"Respetamos la protesta pacífica, la garantizamos como derecho sagrado, pero somos contundentes contra la violencia y las vías de hecho que afectan los derechos de los colombianos.",635,"1,3 mil","3,4 mil",Uribe
148,Diego Molano Aponte,@Diego_Molano,2021-05-25T02:04:25.000Z,"Hemos garantizado las manifestaciones, es nuestro deber y responsabilidad. Y la Fuerza Pública actúa con estricto apego a los Derechos Humanos para garantizar las movilizaciones. Tenemos normas que regulan el uso legítimo de la fuerza y cumplimos procedimiento.",310,613,"1,5 mil",Uribe
149,Diego Molano Aponte,@Diego_Molano,2021-05-25T02:12:01.000Z,"Verificamos a diario el cumplimiento de los protocolos. Pueden verlo cada mañana en las distintas ciudades: un funcionario de la 
@DefensoriaCol
 verifica que el Policía tenga la identificación, la información de Derechos Humanos e indumentaria para poder actuar.",262,524,"1,2 mil",Uribe
150,Centro Democrático,@CeDemocratico,2021-05-24T22:10:49.000Z,"El ministro 
@DiegoMolano
, con apego a la constitución y los Derechos Humanos, ha procurado la seguridad de la nación y de todos los colombianos. #FirmesConElMinistro",38,69,200,Uribe
151,Fernando Nicolás Araújo,@FNAraujoR,2021-05-24T22:11:37.000Z,"El Ministro Diego Molano tiene la seguridad de los colombianos como un propósito superior, por eso combate el narcotráfico y el terrorismo con firmeza  #FirmesConElMinistro",33,209,433,Uribe
152,Amanda Rocío Gonzálezᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@AmandaRocioG,2021-05-24T22:15:14.000Z,"#FirmesConElMinistro 
@Diego_Molano
 que ha procurado la seguridad de la nación y de todos los colombianos. #DiegoMolanoSeQueda para seguir enfrentando los momentos difíciles que vive nuestro país.",37,67,143,Uribe
153,Fernando Nicolás Araújo,@FNAraujoR,2021-05-24T22:15:00.000Z,"El Ministro Diego Molano con sus acciones protege la democracia, la institucionalidad y a todos los colombianos #FirmesConElMinistro",115,417,1 mil,Uribe
